date,AAPL,BAC,CVX,DIA,JPM,KO,MSFT,PEP,QQQ,SPY,XLE,XLF,XLI,XLK,XLP,XOM
2021-01-06,123.23907470703125,28.640539169311523,72.60822296142578,282.75,116.36900329589844,43.46478271484375,203.6623077392578,123.7025375366211,298.83001708984375,349.7304382324219,34.120994567871094,28.072402954101562,83.04459381103516,121.85051727294922,59.0190544128418,36.460208892822266
2021-01-07,127.44438934326172,29.273038864135742,72.94781494140625,284.8507080078125,120.19046020507812,42.98298263549805,209.45794677734375,123.30439758300781,306.05926513671875,354.9265441894531,34.62190628051758,28.47738265991211,83.50006866455078,125.13492584228516,58.8422737121582,36.74626922607422
2021-01-08,128.5443878173828,28.979053497314453,73.64315795898438,285.3463134765625,120.32315826416016,43.94657516479492,210.7340850830078,124.78436279296875,309.9945068359375,356.9488220214844,34.580169677734375,28.458974838256836,83.29558563232422,125.9439926147461,59.133968353271484,37.15491485595703
2021-01-11,125.55587768554688,29.46010971069336,74.06360626220703,284.5480651855469,122.11888885498047,43.18946838378906,208.6902618408203,122.97554016113281,305.51513671875,354.5427551269531,35.12283706665039,28.55101203918457,83.2677001953125,124.90373229980469,58.630130767822266,38.28280258178711
2021-01-12,125.38064575195312,29.9857120513916,75.47049713134766,285.07110595703125,124.03846740722656,43.112037658691406,206.23387145996094,122.40430450439453,305.0293273925781,354.6175842285156,36.35009002685547,28.845539093017578,84.09497833251953,124.30659484863281,58.43566131591797,39.132808685302734
2021-01-13,127.41515350341797,29.807540893554688,75.3977279663086,284.9700012207031,124.1534652709961,43.15504837036133,207.58685302734375,123.40823364257812,307.08929443359375,355.5726013183594,36.06623840332031,28.827136993408203,83.36994171142578,125.0964126586914,58.524051666259766,39.574153900146484
2021-01-14,125.48775482177734,30.279680252075195,77.20890808105469,284.4381408691406,124.87882232666016,42.35493087768555,204.40115356445312,122.68990325927734,305.4471435546875,354.32733154296875,37.134857177734375,28.955989837646484,83.65809631347656,123.99836730957031,58.21468734741211,41.11887741088867
2021-01-15,123.76473236083984,29.40665626525879,74.45980834960938,282.7840881347656,122.64080810546875,41.898948669433594,204.04615783691406,122.36968231201172,303.0276794433594,351.743408203125,35.690547943115234,28.47738265991211,82.57054901123047,122.72699737548828,58.01138687133789,39.140987396240234
2021-01-19,124.4364013671875,29.192859649658203,76.41650390625,283.88555908203125,122.11003112792969,41.73548126220703,207.6827850341797,122.94954681396484,307.4488525390625,354.5052490234375,36.40853500366211,28.55101203918457,82.84011840820312,124.32584381103516,57.75505447387695,39.91742706298828
2021-01-20,128.52487182617188,28.80980110168457,77.11995697021484,286.13397216796875,120.27890014648438,41.88173294067383,215.2631378173828,122.31776428222656,314.600341796875,359.41107177734375,36.54210662841797,28.431360244750977,83.35135650634766,126.79158782958984,57.861114501953125,40.48136901855469
2021-01-21,133.23643493652344,28.302019119262695,74.3951416015625,286.22576904296875,119.2704849243164,42.11404037475586,215.86764526367188,120.82914733886719,317.116943359375,359.7388000488281,35.306514739990234,28.12762451171875,82.70067596435547,128.42893981933594,57.66666030883789,39.32079315185547
2021-01-22,135.37802124023438,28.106037139892578,74.16873168945312,284.48211669921875,118.3504867553711,41.71827697753906,216.8079833984375,119.94635009765625,316.2035827636719,358.46551513671875,35.12283706665039,27.925138473510742,82.27310180664062,127.93777465820312,57.51639938354492,38.7650260925293
2021-01-25,139.12579345703125,27.758607864379883,73.49762725830078,284.1883544921875,116.87319946289062,41.96778106689453,220.24313354492188,121.32247924804688,318.8173828125,359.87921142578125,34.76384735107422,27.7226505279541,81.71538543701172,129.00685119628906,58.090946197509766,38.33184814453125
2021-01-26,139.3594207763672,27.562620162963867,72.25244903564453,283.94976806640625,116.3955307006836,42.40655517578125,222.92987060546875,122.72457122802734,319.2837829589844,359.3174743652344,34.02081298828125,27.50174903869629,80.96246337890625,129.09353637695312,58.6124382019043,37.49000930786133
2021-01-27,138.28863525390625,26.573789596557617,71.31452941894531,278.3238220214844,113.10482025146484,41.752689361572266,223.47682189941406,119.4703598022461,310.3832092285156,350.5356750488281,33.5616455078125,26.691789627075195,79.3543701171875,126.65672302246094,57.622467041015625,37.06501388549805
2021-01-28,133.45059204101562,27.010297775268555,71.97755432128906,280.9027404785156,115.09517669677734,42.286102294921875,229.26283264160156,120.46562957763672,312.2197570800781,353.55035400390625,33.95402145385742,27.188814163208008,80.53485107421875,127.17683410644531,57.843441009521484,37.64530563354492
2021-01-29,128.45677185058594,26.413434982299805,68.88887786865234,275.15753173828125,113.82133483886719,41.425750732421875,222.57485961914062,118.1981201171875,305.65118408203125,346.472412109375,32.82695388793945,26.645769119262695,78.79662322998047,124.18138885498047,56.6501579284668,36.64817428588867
2021-02-01,130.5789031982422,26.689594268798828,69.86721801757812,277.185791015625,114.6617202758789,41.70967102050781,229.95367431640625,118.55293273925781,313.2886047363281,352.2395324707031,33.06071472167969,26.99552345275879,79.61463165283203,127.29240417480469,56.703189849853516,36.713565826416016
2021-02-02,131.4063262939453,27.64279556274414,70.39277648925781,281.5910339355469,118.19126892089844,42.122642517089844,229.81935119628906,119.76461029052734,318.39959716796875,357.2201843261719,33.41971206665039,27.649019241333008,81.30638122558594,129.0165252685547,57.08327102661133,37.293861389160156
2021-02-03,130.38417053222656,28.132761001586914,71.92902374267578,281.994873046875,119.54469299316406,41.959171295166016,233.16815185546875,119.45304107666016,317.1363220214844,357.50115966796875,34.847320556640625,27.805479049682617,81.36213684082031,128.57342529296875,57.171669006347656,38.7568473815918
2021-02-04,133.74258422851562,28.95233726501465,71.96135711669922,285.12445068359375,122.29580688476562,42.165653228759766,232.21823120117188,120.88970184326172,320.8870849609375,361.564453125,35.23136520385742,28.422157287597656,82.23591613769531,130.62498474121094,57.587100982666016,39.50060272216797
2021-02-05,133.32827758789062,28.83652114868164,72.1716079711914,285.92291259765625,122.05693817138672,42.71628189086914,232.4005126953125,121.99752807617188,321.97540283203125,362.987548828125,35.531925201416016,28.431360244750977,82.7192611694336,130.33609008789062,58.12630081176758,40.824642181396484
2021-02-08,133.47447204589844,29.47792625427246,73.96658325195312,288.07965087890625,123.96769714355469,42.94856262207031,232.6596221923828,121.51286315917969,324.1324768066406,365.6089782714844,37.017974853515625,28.799524307250977,83.42570495605469,131.70376586914062,58.34727096557617,42.58185577392578
2021-02-09,132.5970916748047,29.353214263916016,73.54615020751953,288.10723876953125,123.47230529785156,42.759300231933594,233.90699768066406,120.82048797607422,324.0645751953125,365.36553955078125,36.6255989074707,28.808727264404297,83.63951110839844,131.5496063232422,58.294246673583984,42.08314895629883
2021-02-10,131.99266052246094,29.379934310913086,74.80748748779297,288.6395568847656,123.54310607910156,42.67325973510742,232.99545288085938,119.17610931396484,323.3260192871094,365.2064208984375,37.326881408691406,28.808727264404297,83.50936889648438,131.35699462890625,58.23237228393555,42.49043273925781
2021-02-11,131.7391815185547,29.290851593017578,74.40320587158203,288.8046569824219,123.19811248779297,43.275508880615234,234.59791564941406,116.81332397460938,325.1041564941406,365.7961730957031,36.750831604003906,28.716686248779297,83.33277130126953,132.80172729492188,57.97602081298828,41.42649841308594
2021-02-12,131.97315979003906,29.727367401123047,74.83174133300781,289.13507080078125,124.94957733154297,43.61103820800781,235.07766723632812,115.86132049560547,326.92120361328125,367.6032409667969,37.29348373413086,29.011213302612305,83.93696594238281,133.48558044433594,58.06442642211914,41.99171447753906
2021-02-16,129.84786987304688,30.52912139892578,76.3651123046875,289.63079833984375,127.95721435546875,43.249691009521484,233.83984375,116.30269622802734,326.0369873046875,367.2848815917969,38.228546142578125,29.508235931396484,83.85330200195312,133.05213928222656,57.958351135253906,43.255123138427734
2021-02-17,127.55683898925781,30.65383529663086,78.65288543701172,290.5667724609375,128.35528564453125,43.129234313964844,234.85928344726562,116.37195587158203,324.4725341796875,367.3690490722656,38.79624938964844,29.655502319335938,83.62093353271484,131.8770751953125,58.17048263549805,43.92837905883789
2021-02-18,126.45516204833984,30.45784568786621,77.89848327636719,289.6124572753906,128.78871154785156,43.679874420166016,234.46498107910156,117.15951538085938,323.05389404296875,365.80560302734375,37.91963195800781,29.48062515258789,83.20263671875,131.23179626464844,58.1351318359375,43.238494873046875
2021-02-19,126.6111831665039,30.7696475982666,78.55448913574219,289.5764465332031,130.9383087158203,43.112037658691406,231.75283813476562,114.68425750732422,321.6449279785156,365.1595458984375,38.55413818359375,29.83037757873535,84.56904602050781,131.03915405273438,57.4014778137207,43.52941131591797
2021-02-22,122.83828735351562,31.313060760498047,80.67823791503906,289.8431091308594,132.1679229736328,43.55942153930664,225.5399169921875,114.23421478271484,313.3079833984375,362.3509216308594,39.889923095703125,30.106496810913086,84.83861541748047,128.149658203125,57.45452880859375,45.133609771728516
2021-02-23,122.7017822265625,31.642671585083008,81.69500732421875,290.0086669921875,133.22946166992188,43.48198699951172,224.3473663330078,114.91793823242188,312.3751525878906,362.79095458984375,40.54946517944336,30.290578842163086,85.098876953125,127.79325103759766,57.5340690612793,45.75699996948242
2021-02-24,122.20457458496094,32.40878677368164,84.71253967285156,293.8156433105469,135.57362365722656,43.62824630737305,225.5784149169922,114.32075500488281,314.9501647949219,366.7886657714844,41.985435485839844,30.879640579223633,86.70695495605469,129.74853515625,57.49870681762695,47.12846374511719
2021-02-25,117.95399475097656,32.00791549682617,83.92536163330078,288.7121276855469,133.73367309570312,43.16366195678711,220.2310791015625,112.51190948486328,303.9701232910156,357.95062255859375,41.17561721801758,30.31818962097168,85.10818481445312,125.21195220947266,56.87113952636719,46.347145080566406
2021-02-26,118.21720886230469,30.92108917236328,81.99839782714844,284.546630859375,130.18638610839844,42.14845275878906,223.4914093017578,111.81089782714844,305.24310302734375,356.1061706542969,40.19881820678711,29.738338470458984,84.22513580322266,125.8765869140625,55.95185852050781,45.1917839050293
2021-03-01,124.58335876464844,31.883197784423828,83.67938232421875,290.192626953125,133.13217163085938,42.931358337402344,227.87701416015625,113.04852294921875,314.4254150390625,364.73828125,41.24241256713867,30.66794776916504,86.38165283203125,129.93150329589844,56.5175666809082,46.87910461425781
2021-03-02,121.9803466796875,31.65157699584961,83.99917602539062,288.90533447265625,132.69869995117188,43.103431701660156,224.9244384765625,113.43798065185547,309.3823547363281,361.89215087890625,41.016990661621094,30.557504653930664,86.13067626953125,127.87030792236328,56.42034149169922,46.60481262207031
2021-03-03,118.99714660644531,32.444427490234375,84.94215393066406,287.8018798828125,135.2640380859375,43.00018310546875,218.8557891845703,111.76760864257812,300.404052734375,357.0986022949219,41.61809158325195,30.796804428100586,86.2236328125,124.6533432006836,56.15515899658203,46.978858947753906
2021-03-04,117.11557006835938,32.67719650268555,85.68834686279297,284.66619873046875,133.18521118164062,42.96577072143555,218.05752563476562,112.38961791992188,295.4874267578125,352.6796875,42.61158752441406,30.447050094604492,84.84790802001953,121.8986587524414,55.95185852050781,48.799156188964844
2021-03-05,118.37320709228516,33.06216049194336,89.37826538085938,289.87078857421875,133.4948272705078,43.697078704833984,222.7412567138672,116.05366516113281,299.9377136230469,359.1677551269531,44.206180572509766,31.026901245117188,86.85572052001953,124.20063781738281,57.1893424987793,50.64440155029297
2021-03-08,113.44017028808594,33.24121856689453,89.99327087402344,292.6385192871094,135.2640380859375,44.42836380004883,218.6923065185547,115.26850128173828,291.4452209472656,357.3795166015625,44.289669036865234,31.422685623168945,87.76664733886719,121.19556427001953,57.43684768676758,50.59452819824219
2021-03-09,118.05146026611328,32.516048431396484,89.78826904296875,292.96954345703125,134.30868530273438,43.757301330566406,224.8378448486328,115.37318420410156,302.940185546875,362.4819641113281,43.51324462890625,31.137353897094727,87.40412902832031,125.31793212890625,57.383811950683594,49.81322479248047
2021-03-10,116.96934509277344,33.456077575683594,91.32161712646484,297.3096923828125,137.22784423828125,44.25629806518555,223.5298614501953,116.53345489501953,302.07537841796875,364.73828125,44.61526870727539,31.772430419921875,88.6961669921875,124.81705474853516,58.1351318359375,51.34259033203125
2021-03-11,118.89965057373047,33.339698791503906,91.17401885986328,299.14874267578125,136.51132202148438,43.77450180053711,228.0597381591797,116.21939849853516,309.03265380859375,368.4364318847656,44.63197326660156,31.680404663085938,88.76124572753906,127.48502349853516,57.99372100830078,50.96025848388672
2021-03-12,117.99298095703125,33.966373443603516,91.47742462158203,301.88909912109375,138.13014221191406,43.687747955322266,226.7324981689453,116.0623550415039,306.525634765625,368.9326171875,44.72380828857422,32.00253677368164,89.9510498046875,126.57000732421875,58.47102355957031,51.50884246826172
2021-03-15,120.87869262695312,33.7962760925293,90.40324401855469,303.5257873535156,137.44012451171875,44.26898193359375,225.8284454345703,116.05366516113281,309.8002014160156,371.1328125,44.21453094482422,31.81846046447754,90.70396423339844,127.91847229003906,58.727359771728516,50.195552825927734
2021-03-16,122.41907501220703,33.69779968261719,88.26309204101562,302.39471435546875,135.79476928710938,44.433807373046875,228.61753845214844,116.90858459472656,311.5006103515625,370.66461181640625,42.95388412475586,31.487104415893555,89.41192626953125,128.8816680908203,58.79806900024414,49.13163375854492
2021-03-17,121.62939453125,33.97533416748047,88.58287811279297,304.15106201171875,137.1924591064453,44.451171875,227.97315979003906,116.56834411621094,312.7832946777344,371.9285888671875,43.28782653808594,31.698802947998047,90.44371032714844,128.7757110595703,58.70967483520508,49.347747802734375
2021-03-18,117.50553131103516,34.86164093017578,85.37674713134766,302.8544616699219,139.45700073242188,43.869937896728516,221.89488220214844,115.61744689941406,303.2025146484375,366.51715087890625,41.342586517333984,31.864477157592773,90.36003875732422,125.20235443115234,58.47102355957031,47.21990203857422
2021-03-19,116.97908020019531,34.494590759277344,84.76995086669922,300.385986328125,137.2366943359375,44.0781364440918,221.53907775878906,117.33605194091797,304.2713928222656,365.8389892578125,41.35093688964844,31.496320724487305,89.67218780517578,124.82670593261719,58.67432403564453,46.95391845703125
2021-03-22,120.29376983642578,33.7156982421875,84.0811767578125,301.519287109375,133.5478973388672,44.24295425415039,226.96331787109375,120.21490478515625,309.9774475097656,368.76019287109375,40.95438766479492,31.09046745300293,89.62181854248047,127.28120422363281,59.29374694824219,46.47182846069336
2021-03-23,119.46510314941406,33.03530502319336,83.61378479003906,298.5893249511719,132.212158203125,44.581295013427734,228.49252319335938,121.6631088256836,308.62506103515625,365.8577880859375,40.355350494384766,30.655954360961914,88.05541229248047,126.48976135253906,59.54258346557617,45.89830780029297
2021-03-24,117.07656860351562,33.03530502319336,85.85233306884766,298.6076354980469,133.23831176757812,44.694061279296875,226.45361328125,121.09605407714844,303.41998291015625,363.9979248046875,41.36781311035156,30.766897201538086,88.69878387451172,124.955078125,59.311519622802734,46.82923126220703
2021-03-25,117.56403350830078,33.7156982421875,86.1557388305664,300.5518493652344,134.94557189941406,45.1278190612793,223.4529266357422,121.81141662597656,302.894775390625,366.045654296875,41.51968765258789,31.284603118896484,90.11602783203125,124.87786102294922,59.889156341552734,46.69624328613281
2021-03-26,118.16846466064453,34.62887954711914,88.13190460205078,304.6243591308594,137.1924591064453,46.01266860961914,227.43458557128906,124.48961639404297,307.4381103515625,371.94439697265625,42.54903030395508,31.77457618713379,91.6731185913086,128.05337524414062,60.94672393798828,47.96796798706055
2021-03-29,118.34394836425781,34.29762649536133,87.67269134521484,305.5918884277344,135.06057739257812,46.715354919433594,226.24200439453125,126.33037567138672,307.3505859375,371.75653076171875,42.042789459228516,31.49724006652832,91.6917495727539,127.3873519897461,61.559906005859375,47.71030044555664
2021-03-30,116.891357421875,34.906410217285156,86.86090850830078,304.81793212890625,136.65283203125,46.10809326171875,222.98170471191406,124.35002899169922,305.8036804199219,370.770263671875,41.679996490478516,31.719114303588867,92.09268188476562,126.18087005615234,60.90229034423828,47.12015151977539
2021-03-31,119.08489990234375,34.63783645629883,85.92613220214844,304.2283020019531,134.6624755859375,45.72639846801758,226.7517547607422,123.39913940429688,310.4833679199219,372.2731018066406,41.39312744140625,31.478748321533203,91.79432678222656,128.18850708007812,60.70677185058594,46.405338287353516
2021-04-01,119.91356658935547,35.35404586791992,86.71331787109375,305.3985290527344,135.97169494628906,45.55289077758789,233.08006286621094,123.25083923339844,315.7760009765625,376.29339599609375,42.447784423828125,31.86703872680664,92.10201263427734,130.7655792236328,60.413516998291016,47.70198440551758
2021-04-05,122.74078369140625,35.63157653808594,85.69654083251953,308.85369873046875,136.6924591064453,45.813148498535156,239.5430450439453,124.89096069335938,322.0804443359375,381.6943359375,41.435306549072266,32.116641998291016,93.23953247070312,133.4681396484375,61.18667984008789,46.962223052978516
2021-04-06,123.04301452636719,35.53309631347656,84.9339370727539,308.0890197753906,135.73143005371094,46.142799377441406,238.3793182373047,125.3358154296875,321.8566589355469,381.4690246582031,41.32563018798828,32.05192565917969,93.01575469970703,132.898681640625,61.444400787353516,46.82923126220703
2021-04-07,124.69061279296875,35.855384826660156,85.43413543701172,308.0890197753906,137.85809326171875,46.22087860107422,240.34121704101562,125.10901641845703,322.63494873046875,381.9104919433594,41.469058990478516,32.20909881591797,92.58686065673828,133.60330200195312,61.293304443359375,47.03702926635742
2021-04-08,127.08885955810547,35.54206085205078,84.47474670410156,308.7891845703125,138.02719116210938,46.082088470458984,243.56314086914062,124.35002899169922,326.00115966796875,383.7232666015625,40.9290771484375,32.21833419799805,92.81063842773438,135.53369140625,61.35552215576172,46.546630859375
2021-04-09,129.66262817382812,35.80168151855469,84.39276123046875,311.30474853515625,139.05934143066406,46.13412857055664,246.063720703125,124.376220703125,327.97625732421875,386.5129699707031,40.659080505371094,32.49569320678711,93.71505737304688,136.83670043945312,61.24888229370117,46.438575744628906
2021-04-12,127.94679260253906,35.86434555053711,83.45796966552734,311.0189208984375,138.76568603515625,46.2816047668457,246.12139892578125,124.76878356933594,327.548095703125,386.6539611816406,40.33847427368164,32.63435745239258,94.06005096435547,136.18032836914062,61.57768630981445,46.13103103637695
2021-04-13,131.05670166015625,35.20185089111328,83.83515930175781,310.3187255859375,137.11065673828125,46.05604934692383,248.6026611328125,124.79498291015625,331.37164306640625,387.79986572265625,40.38065719604492,32.32927322387695,93.6031723022461,137.46408081054688,61.24888229370117,46.30558395385742
2021-04-14,128.71693420410156,35.70319747924805,85.4997329711914,311.0005798339844,134.54800415039062,46.04738235473633,245.8135986328125,123.97494506835938,327.3924865722656,386.4754333496094,41.5028076171875,32.52342224121094,93.7243881225586,136.0066375732422,61.195552825927734,47.6438102722168
2021-04-15,131.12498474121094,34.68259811401367,84.80276489257812,313.6817932128906,135.40223693847656,46.26425552368164,249.5740509033203,124.14938354492188,332.3542785644531,390.62713623046875,41.16531753540039,32.49569320678711,94.09734344482422,138.34243774414062,61.6843376159668,47.36119842529297
2021-04-16,130.79354858398438,35.049652099609375,84.4255599975586,315.09393310546875,136.40771484375,46.5678825378418,250.7666473388672,125.76331329345703,332.7434997558594,391.93280029296875,40.83626937866211,32.726806640625,94.30245971679688,138.31346130371094,62.03982162475586,47.095218658447266
2021-04-19,131.4564666748047,35.06755447387695,84.67155456542969,314.07080078125,135.829345703125,46.845489501953125,248.84310913085938,126.27801513671875,329.69830322265625,390.0071716308594,40.79408645629883,32.63435745239258,93.9108657836914,137.16485595703125,61.79985427856445,46.94559860229492
2021-04-20,129.76988220214844,34.09172058105469,83.0889892578125,311.6468505859375,132.82179260253906,46.992958068847656,248.3815460205078,127.11553192138672,327.29522705078125,387.1517639160156,39.714115142822266,32.02419662475586,92.87591552734375,135.9487762451172,62.13758087158203,45.95648956298828
2021-04-21,130.15011596679688,34.664695739746094,84.23696899414062,314.5777587890625,133.95179748535156,47.37466812133789,250.61273193359375,128.22344970703125,330.0971374511719,390.8150329589844,40.220340728759766,32.46794509887695,94.14395141601562,137.31932067871094,62.448604583740234,46.546630859375
2021-04-22,128.62924194335938,34.34239196777344,82.77738952636719,311.6468505859375,131.13111877441406,47.2271842956543,247.33319091796875,127.42959594726562,326.11798095703125,387.24566650390625,39.747867584228516,32.107391357421875,93.66844177246094,135.70742797851562,61.98649978637695,45.93986129760742
2021-04-23,130.9495086669922,35.07652282714844,83.26937866210938,313.77581787109375,133.64041137695312,47.253211975097656,251.160888671875,127.22018432617188,330.2236633300781,391.4443359375,40.11066436767578,32.708316802978516,94.6940689086914,137.73435974121094,61.8265266418457,46.18922424316406
2021-04-26,131.33944702148438,35.28242874145508,83.24478912353516,313.2596435546875,133.96963500976562,46.550533294677734,251.54563903808594,125.06539154052734,332.3737487792969,392.2615051269531,40.38065719604492,32.83774185180664,94.41437530517578,138.43896484375,61.13334655761719,46.28065490722656
2021-04-27,131.0177764892578,35.70319747924805,84.21235656738281,313.2227783203125,134.58360290527344,46.481136322021484,251.9496307373047,124.6553955078125,330.933837890625,392.17694091796875,40.87002182006836,33.09659957885742,95.19757080078125,138.10113525390625,61.08890151977539,46.887420654296875
2021-04-28,130.2280731201172,35.837486267089844,86.2787094116211,311.87713623046875,135.45558166503906,46.48980712890625,244.82301330566406,123.73065185546875,329.8150329589844,392.0642395019531,42.2790412902832,33.22602081298828,95.00177001953125,136.81741333007812,61.13334655761719,48.30044937133789
2021-04-29,130.13059997558594,36.80437469482422,87.65631103515625,313.9048767089844,138.0894775390625,47.0710334777832,242.85142517089844,125.57139587402344,331.001953125,394.5628356933594,42.751522064208984,33.81770324707031,95.67310333251953,136.70159912109375,61.7820930480957,48.99032974243164
2021-04-30,128.16127014160156,36.28512191772461,84.51576232910156,312.4026184082031,136.86151123046875,46.828128814697266,242.53402709960938,125.76331329345703,328.8324279785156,391.9703369140625,41.67155456542969,33.52186965942383,95.03907012939453,134.83872985839844,61.835411071777344,47.577308654785156
2021-05-03,129.2141571044922,36.31197738647461,86.53289794921875,314.402587890625,136.46107482910156,47.26188278198242,242.22630310058594,127.1853256225586,327.0810852050781,392.8157043457031,42.81903076171875,33.68826675415039,96.01806640625,134.46229553222656,62.34196853637695,48.890586853027344
2021-05-04,124.641845703125,36.70589065551758,87.00851440429688,314.7528381347656,138.3474884033203,46.96693420410156,238.3119354248047,125.58883666992188,321.1950378417969,390.39227294921875,42.844337463378906,33.95637893676758,96.4376449584961,132.04933166503906,62.02204895019531,49.19813537597656
2021-05-05,124.88558959960938,37.055049896240234,89.34544372558594,315.4810791015625,140.16268920898438,46.845489501953125,237.0424346923828,125.52778625488281,320.1150817871094,390.514404296875,44.2280387878418,34.23371887207031,96.53089141845703,131.73080444335938,61.97760772705078,50.67765808105469
